blueprintTypeID,activity,time
30409,1,480
30409,0,600
30409,2,210
30409,3,210
30410,1,480
30410,0,600
30410,2,210
30410,3,210
30421,1,240
30421,0,300
30421,2,105
30421,3,105
30423,1,240
30423,0,300
30423,2,105
30423,3,105
30425,1,240
30425,0,300
30425,2,105
30425,3,105
30465,1,480
30465,0,600
30465,2,105
30465,3,105
30467,1,480
30467,0,600
30467,2,105
30467,3,105
30471,1,480
30471,0,600
30471,2,105
30471,3,105
30475,1,480
30475,0,600
30475,2,105
30475,3,105
30477,1,480
30477,0,600
30477,2,105
30477,3,105
30479,1,480
30479,0,600
30479,2,105
30479,3,105
30558,4,3600
30562,4,3600
30582,4,3600
30586,4,3600
30588,4,3600
30599,4,3600
30600,4,3600
30605,4,3600
30614,4,3600
30615,4,3600
30618,4,3600
30628,4,3600
30632,4,3600
30633,4,3600
30752,4,3600
30753,4,3600
30754,4,3600
30833,1,3744
30833,0,4680
30833,2,1638
30833,3,1638
30835,1,3744
30835,0,4680
30835,2,1638
30835,3,1638
30837,1,5616
30837,0,7020
30837,2,2457
30837,3,2457
30840,1,240
30840,0,300
30840,2,105
30840,3,105
30843,1,4800
30843,0,6000
30843,2,2100
30843,3,2100
30988,1,1200
30988,4,7200
30988,0,1500
30988,2,525
30988,3,525
30994,1,4800
30994,4,30900
30994,0,6000
30994,2,2100
30994,3,2100
30998,1,1200
30998,4,7200
30998,0,1500
30998,2,525
30998,3,525
31000,1,2400
31000,4,15600
31000,0,3000
31000,2,1050
31000,3,1050
31002,1,4800
31002,4,30900
31002,0,6000
31002,2,2100
31002,3,2100
31004,1,12000
31004,0,15000
31004,2,5250
31004,3,5250
31006,1,24000
31006,0,30000
31006,2,10500
31006,3,10500
31008,1,48000
31008,0,60000
31008,2,21000
31008,3,21000
31010,1,1200
31010,4,7200
31010,0,1500
31010,2,525
31010,3,525
31012,1,2400
31012,4,15600
31012,0,3000
31012,2,1050
31012,3,1050
31014,1,4800
31014,4,30900
31014,0,6000
31014,2,2100
31014,3,2100
31016,1,12000
31016,0,15000
31016,2,5250
31016,3,5250
31018,1,24000
31018,0,30000
31018,2,10500
31018,3,10500
31020,1,48000
31020,0,60000
31020,2,21000
31020,3,21000
31022,1,1200
31022,4,7200
31022,0,1500
31022,2,525
31022,3,525
31024,1,2400
31024,4,15600
31024,0,3000
31024,2,1050
31024,3,1050
31026,1,4800
31026,4,30900
31026,0,6000
31026,2,2100
31026,3,2100
31028,1,12000
31028,0,15000
31028,2,5250
31028,3,5250
31030,1,24000
31030,0,30000
31030,2,10500
31030,3,10500
31032,1,48000
31032,0,60000
31032,2,21000
31032,3,21000
31034,1,1200
31034,4,7200
31034,0,1500
31034,2,525
31034,3,525
31036,1,2400
31036,4,15600
31036,0,3000
31036,2,1050
31036,3,1050
31038,1,4800
31038,4,30900
31038,0,6000
31038,2,2100
31038,3,2100
31040,1,12000
31040,0,15000
31040,2,5250
31040,3,5250
31042,1,24000
31042,0,30000
31042,2,10500
31042,3,10500
31044,1,48000
31044,0,60000
31044,2,21000
31044,3,21000
31046,1,1200
31046,4,7200
31046,0,1500
31046,2,525
31046,3,525
31048,1,2400
31048,4,15600
31048,0,3000
31048,2,1050
31048,3,1050
31050,1,48000
31050,0,60000
31050,2,21000
31050,3,21000
31052,1,12000
31052,0,15000
31052,2,5250
31052,3,5250
31054,1,24000
31054,0,30000
31054,2,10500
31054,3,10500
31056,1,2400
31056,4,15600
31056,0,3000
31056,2,1050
31056,3,1050
31058,1,12000
31058,0,15000
31058,2,5250
31058,3,5250
31060,1,24000
31060,0,30000
31060,2,10500
31060,3,10500
31062,1,48000
31062,0,60000
31062,2,21000
31062,3,21000
31064,1,1200
31064,4,7200
31064,0,1500
31064,2,525
31064,3,525
31066,1,2400
31066,4,15600
31066,0,3000
31066,2,1050
31066,3,1050
31068,1,4800
31068,4,30900
31068,0,6000
31068,2,2100
31068,3,2100
31070,1,12000
31070,0,15000
31070,2,5250
31070,3,5250
31072,1,24000
31072,0,30000
31072,2,10500
31072,3,10500
31074,1,2400
31074,4,15600
31074,0,3000
31074,2,1050
31074,3,1050
31076,1,4800
31076,4,30900
31076,0,6000
31076,2,2100
31076,3,2100
31078,1,12000
31078,0,15000
31078,2,5250
31078,3,5250
31080,1,24000
31080,0,30000
31080,2,10500
31080,3,10500
31082,1,48000
31082,0,60000
31082,2,21000
31082,3,21000
31084,1,1200
31084,4,7200
31084,0,1500
31084,2,525
31084,3,525
31086,1,2400
31086,4,15600
31086,0,3000
31086,2,1050
31086,3,1050
31088,1,4800
31088,4,30900
31088,0,6000
31088,2,2100
31088,3,2100
31090,1,12000
31090,0,15000
31090,2,5250
31090,3,5250
31092,1,24000
31092,0,30000
31092,2,10500
31092,3,10500
31094,1,48000
31094,0,60000
31094,2,21000
31094,3,21000
31106,1,1200
31106,4,7200
31106,0,1500
31106,2,525
31106,3,525
31108,1,2400
31108,4,15600
31108,0,3000
31108,2,1050
31108,3,1050
31110,1,4800
31110,4,30900
31110,0,6000
31110,2,2100
31110,3,2100
31112,1,12000
31112,0,15000
31112,2,5250
31112,3,5250
31114,1,24000
31114,0,30000
31114,2,10500
31114,3,10500
31116,1,48000
31116,0,60000
31116,2,21000
31116,3,21000
31118,1,1200
31118,4,7200
31118,0,1500
31118,2,525
31118,3,525
31120,1,2400
31120,4,15600
31120,0,3000
31120,2,1050
31120,3,1050
31122,1,4800
31122,4,30900
31122,0,6000
31122,2,2100
31122,3,2100
31124,1,12000
31124,0,15000
31124,2,5250
31124,3,5250
31126,1,24000
31126,0,30000
31126,2,10500
31126,3,10500
31128,1,48000
31128,0,60000
31128,2,21000
31128,3,21000
31130,1,1200
31130,4,7200
31130,0,1500
31130,2,525
31130,3,525
31132,1,2400
31132,4,15600
31132,0,3000
31132,2,1050
31132,3,1050
31134,1,4800
31134,4,30900
31134,0,6000
31134,2,2100
31134,3,2100
31136,1,12000
31136,0,15000
31136,2,5250
31136,3,5250
31138,1,24000
31138,0,30000
31138,2,10500
31138,3,10500
31140,1,48000
31140,0,60000
31140,2,21000
31140,3,21000
31142,1,1200
31142,4,7200
31142,0,1500
31142,2,525
31142,3,525
31144,1,2400
31144,4,15600
31144,0,3000
31144,2,1050
31144,3,1050
31146,1,4800
31146,4,30900
31146,0,6000
31146,2,2100
31146,3,2100
31148,1,12000
31148,0,15000
31148,2,5250
31148,3,5250
31150,1,24000
31150,0,30000
31150,2,10500
31150,3,10500
31152,1,48000
31152,0,60000
31152,2,21000
31152,3,21000
31154,1,1200
31154,4,7200
31154,0,1500
31154,2,525
31154,3,525
31156,1,2400
31156,4,15600
31156,0,3000
31156,2,1050
31156,3,1050
31158,1,4800
31158,4,30900
31158,0,6000
31158,2,2100
31158,3,2100
31160,1,1200
31160,4,7200
31160,0,1500
31160,2,525
31160,3,525
31162,1,2400
31162,4,15600
31162,0,3000
31162,2,1050
31162,3,1050
31164,1,4800
31164,4,30900
31164,0,6000
31164,2,2100
31164,3,2100
31166,1,12000
31166,0,15000
31166,2,5250
31166,3,5250
31168,1,24000
31168,0,30000
31168,2,10500
31168,3,10500
31170,1,48000
31170,0,60000
31170,2,21000
31170,3,21000
31172,1,12000
31172,0,15000
31172,2,5250
31172,3,5250
31174,1,24000
31174,0,30000
31174,2,10500
31174,3,10500
31176,1,48000
31176,0,60000
31176,2,21000
31176,3,21000
31178,1,1200
31178,4,7200
31178,0,1500
31178,2,525
31178,3,525
31180,1,2400
31180,4,15600
31180,0,3000
31180,2,1050
31180,3,1050
31182,1,4800
31182,4,30900
31182,0,6000
31182,2,2100
31182,3,2100
31184,1,12000
31184,0,15000
31184,2,5250
31184,3,5250
31186,1,24000
31186,0,30000
31186,2,10500
31186,3,10500
31188,1,48000
31188,0,60000
31188,2,21000
31188,3,21000
31190,1,1200
31190,4,7200
31190,0,1500
31190,2,525
31190,3,525
31192,1,2400
31192,4,15600
31192,0,3000
31192,2,1050
31192,3,1050
31194,1,4800
31194,4,30900
31194,0,6000
31194,2,2100
31194,3,2100
31196,1,12000
31196,0,15000
31196,2,5250
31196,3,5250
31198,1,24000
31198,0,30000
31198,2,10500
31198,3,10500
31200,1,48000
31200,0,60000
31200,2,21000
31200,3,21000
31202,1,1200
31202,4,7200
31202,0,1500
31202,2,525
31202,3,525
31204,1,2400
31204,4,15600
31204,0,3000
31204,2,1050
31204,3,1050
31206,1,4800
31206,4,30900
31206,0,6000
31206,2,2100
31206,3,2100
31208,1,12000
31208,0,15000
31208,2,5250
31208,3,5250
31210,1,24000
31210,0,30000
31210,2,10500
31210,3,10500
31212,1,48000
31212,0,60000
31212,2,21000
31212,3,21000
31214,1,1200
31214,4,7200
31214,0,1500
31214,2,525
31214,3,525
31216,1,2400
31216,4,15600
31216,0,3000
31216,2,1050
31216,3,1050
31218,1,4800
31218,4,30900
31218,0,6000
31218,2,2100
31218,3,2100
31221,1,12000
31221,0,15000
31221,2,5250
31221,3,5250
31223,1,24000
31223,0,30000
31223,2,10500
31223,3,10500
31225,1,48000
31225,0,60000
31225,2,21000
31225,3,21000
31227,1,1200
31227,4,7200
31227,0,1500
31227,2,525
31227,3,525
31229,1,2400
31229,4,15600
31229,0,3000
31229,2,1050
31229,3,1050
31231,1,4800
31231,4,30900
31231,0,6000
31231,2,2100
31231,3,2100
31233,1,12000
31233,0,15000
31233,2,5250
31233,3,5250
31235,1,24000
31235,0,30000
31235,2,10500
31235,3,10500
31237,1,48000
31237,0,60000
31237,2,21000
31237,3,21000
31239,1,1200
31239,4,7200
31239,0,1500
31239,2,525
31239,3,525
31241,1,2400
31241,4,15600
31241,0,3000
31241,2,1050
31241,3,1050
31243,1,4800
31243,4,30900
31243,0,6000
31243,2,2100
31243,3,2100
31245,1,12000
31245,0,15000
31245,2,5250
31245,3,5250
31247,1,24000
31247,0,30000
31247,2,10500
31247,3,10500
31249,1,48000
31249,0,60000
31249,2,21000
31249,3,21000
31251,1,1200
31251,4,7200
31251,0,1500
31251,2,525
31251,3,525
31253,1,2400
31253,4,15600
31253,0,3000
31253,2,1050
31253,3,1050
31255,1,4800
31255,4,30900
31255,0,6000
31255,2,2100
31255,3,2100
31257,1,12000
31257,0,15000
31257,2,5250
31257,3,5250
31259,1,24000
31259,0,30000
31259,2,10500
31259,3,10500
31261,1,48000
31261,0,60000
31261,2,21000
31261,3,21000
31263,1,1200
31263,4,7200
31263,0,1500
31263,2,525
31263,3,525
31265,1,2400
31265,4,15600
31265,0,3000
31265,2,1050
31265,3,1050
31267,1,4800
31267,4,30900
31267,0,6000
31267,2,2100
31267,3,2100
31269,1,12000
31269,0,15000
31269,2,5250
31269,3,5250
31271,1,24000
31271,0,30000
31271,2,10500
31271,3,10500
31273,1,48000
31273,0,60000
31273,2,21000
31273,3,21000
31275,1,1200
31275,4,7200
31275,0,1500
31275,2,525
31275,3,525
31277,1,2400
31277,4,15600
31277,0,3000
31277,2,1050
31277,3,1050
31279,1,4800
31279,4,30900
31279,0,6000
31279,2,2100
31279,3,2100
31281,1,12000
31281,0,15000
31281,2,5250
31281,3,5250
31283,1,24000
31283,0,30000
31283,2,10500
31283,3,10500
31285,1,48000
31285,0,60000
31285,2,21000
31285,3,21000
31287,1,1200
31287,4,7200
31287,0,1500
31287,2,525
31287,3,525
31289,1,2400
31289,4,15600
31289,0,3000
31289,2,1050
31289,3,1050
31291,1,4800
31291,4,30900
31291,0,6000
31291,2,2100
31291,3,2100
31293,1,12000
31293,0,15000
31293,2,5250
31293,3,5250
31295,1,24000
31295,0,30000
31295,2,10500
31295,3,10500
31297,1,48000
31297,0,60000
31297,2,21000
31297,3,21000
31299,1,1200
31299,4,7200
31299,0,1500
31299,2,525
31299,3,525
31301,1,2400
31301,4,15600
31301,0,3000
31301,2,1050
31301,3,1050
31303,1,4800
31303,4,30900
31303,0,6000
31303,2,2100
31303,3,2100
31305,1,12000
31305,0,15000
31305,2,5250
31305,3,5250
31307,1,24000
31307,0,30000
31307,2,10500
31307,3,10500
31309,1,48000
31309,0,60000
31309,2,21000
31309,3,21000
31311,1,1200
31311,4,7200
31311,0,1500
31311,2,525
31311,3,525
31313,1,2400
31313,4,15600
31313,0,3000
31313,2,1050
31313,3,1050
31315,1,4800
31315,4,30900
31315,0,6000
31315,2,2100
31315,3,2100
31317,1,12000
31317,0,15000
31317,2,5250
31317,3,5250
31319,1,24000
31319,0,30000
31319,2,10500
31319,3,10500
31321,1,48000
31321,0,60000
31321,2,21000
31321,3,21000
31323,1,1200
31323,4,7200
31323,0,1500
31323,2,525
31323,3,525
31325,1,2400
31325,4,15600
31325,0,3000
31325,2,1050
31325,3,1050
31327,1,4800
31327,4,30900
31327,0,6000
31327,2,2100
31327,3,2100
31329,1,12000
31329,0,15000
31329,2,5250
31329,3,5250
31331,1,24000
31331,0,30000
31331,2,10500
31331,3,10500
31333,1,48000
31333,0,60000
31333,2,21000
31333,3,21000
31335,1,1200
31335,4,7200
31335,0,1500
31335,2,525
31335,3,525
31337,1,2400
31337,4,15600
31337,0,3000
31337,2,1050
31337,3,1050
31339,1,4800
31339,4,30900
31339,0,6000
31339,2,2100
31339,3,2100
31341,1,12000
31341,0,15000
31341,2,5250
31341,3,5250
31343,1,24000
31343,0,30000
31343,2,10500
31343,3,10500
31345,1,48000
31345,0,60000
31345,2,21000
31345,3,21000
31347,1,1200
31347,4,7200
31347,0,1500
31347,2,525
31347,3,525
31349,1,2400
31349,4,15600
31349,0,3000
31349,2,1050
31349,3,1050
31351,1,4800
31351,4,30900
31351,0,6000
31351,2,2100
31351,3,2100
31353,1,12000
31353,0,15000
31353,2,5250
31353,3,5250
31355,1,24000
31355,0,30000
31355,2,10500
31355,3,10500
31357,1,48000
31357,0,60000
31357,2,21000
31357,3,21000
31359,1,1200
31359,4,7200
31359,0,1500
31359,2,525
31359,3,525
31361,1,2400
31361,4,15600
31361,0,3000
31361,2,1050
31361,3,1050
31363,1,4800
31363,4,30900
31363,0,6000
31363,2,2100
31363,3,2100
31365,1,12000
31365,0,15000
31365,2,5250
31365,3,5250
31367,1,24000
31367,0,30000
31367,2,10500
31367,3,10500
31369,1,48000
31369,0,60000
31369,2,21000
31369,3,21000
31371,1,1200
31371,4,7200
31371,0,1500
31371,2,525
31371,3,525
31373,1,2400
31373,4,15600
31373,0,3000
31373,2,1050
31373,3,1050
31375,1,4800
31375,4,30900
31375,0,6000
31375,2,2100
31375,3,2100
31377,1,12000
31377,0,15000
31377,2,5250
31377,3,5250
31379,1,24000
31379,0,30000
31379,2,10500
31379,3,10500
31381,1,48000
31381,0,60000
31381,2,21000
31381,3,21000
31383,1,1200
31383,4,7200
31383,0,1500
31383,2,525
31383,3,525
31385,1,2400
31385,4,15600
31385,0,3000
31385,2,1050
31385,3,1050
31387,1,4800
31387,4,30900
31387,0,6000
31387,2,2100
31387,3,2100
31389,1,12000
31389,0,15000
31389,2,5250
31389,3,5250
31391,1,24000
31391,0,30000
31391,2,10500
31391,3,10500
31393,1,48000
31393,0,60000
31393,2,21000
31393,3,21000
31395,1,1200
31395,4,7200
31395,0,1500
31395,2,525
31395,3,525
31397,1,2400
31397,4,15600
31397,0,3000
31397,2,1050
31397,3,1050
31399,1,4800
31399,4,30900
31399,0,6000
31399,2,2100
31399,3,2100
31401,1,12000
31401,0,15000
31401,2,5250
31401,3,5250
31403,1,24000
31403,0,30000
31403,2,10500
31403,3,10500
31405,1,48000
31405,0,60000
31405,2,21000
31405,3,21000
31407,1,1200
31407,4,7200
31407,0,1500
31407,2,525
31407,3,525
31409,1,2400
31409,4,15600
31409,0,3000
31409,2,1050
31409,3,1050
31411,1,4800
31411,4,30900
31411,0,6000
31411,2,2100
31411,3,2100
31413,1,12000
31413,0,15000
31413,2,5250
31413,3,5250
31415,1,24000
31415,0,30000
31415,2,10500
31415,3,10500
31417,1,48000
31417,0,60000
31417,2,21000
31417,3,21000
31419,1,1200
31419,4,7200
31419,0,1500
31419,2,525
31419,3,525
31421,1,2400
31421,4,15600
31421,0,3000
31421,2,1050
31421,3,1050
31423,1,4800
31423,4,30900
31423,0,6000
31423,2,2100
31423,3,2100
31425,1,12000
31425,0,15000
31425,2,5250
31425,3,5250
31427,1,24000
31427,0,30000
31427,2,10500
31427,3,10500
31429,1,48000
31429,0,60000
31429,2,21000
31429,3,21000
31431,1,1200
31431,4,7200
31431,0,1500
31431,2,525
31431,3,525
31433,1,2400
31433,4,15600
31433,0,3000
31433,2,1050
31433,3,1050
31435,1,4800
31435,4,30900
31435,0,6000
31435,2,2100
31435,3,2100
31437,1,12000
31437,0,15000
31437,2,5250
31437,3,5250
31439,1,24000
31439,0,30000
31439,2,10500
31439,3,10500
31441,1,48000
31441,0,60000
31441,2,21000
31441,3,21000
31443,1,1200
31443,4,7200
31443,0,1500
31443,2,525
31443,3,525
31445,1,2400
31445,4,15600
31445,0,3000
31445,2,1050
31445,3,1050
31447,1,4800
31447,4,30900
31447,0,6000
31447,2,2100
31447,3,2100
31449,1,12000
31449,0,15000
31449,2,5250
31449,3,5250
31451,1,24000
31451,0,30000
31451,2,10500
31451,3,10500
31453,1,48000
31453,0,60000
31453,2,21000
31453,3,21000
31455,1,1200
31455,4,7200
31455,0,1500
31455,2,525
31455,3,525
31457,1,2400
31457,4,15600
31457,0,3000
31457,2,1050
31457,3,1050
31459,1,4800
31459,4,30900
31459,0,6000
31459,2,2100
31459,3,2100
31461,1,12000
31461,0,15000
31461,2,5250
31461,3,5250
31463,1,24000
31463,0,30000
31463,2,10500
31463,3,10500
31465,1,48000
31465,0,60000
31465,2,21000
31465,3,21000
31467,1,1200
31467,4,7200
31467,0,1500
31467,2,525
31467,3,525
31469,1,2400
31469,4,15600
31469,0,3000
31469,2,1050
31469,3,1050
31471,1,4800
31471,4,30900
31471,0,6000
31471,2,2100
31471,3,2100
31473,1,12000
31473,0,15000
31473,2,5250
31473,3,5250
31475,1,24000
31475,0,30000
31475,2,10500
31475,3,10500
31477,1,48000
31477,0,60000
31477,2,21000
31477,3,21000
31479,1,1200
31479,4,7200
31479,0,1500
31479,2,525
31479,3,525
31481,1,2400
31481,4,15600
31481,0,3000
31481,2,1050
31481,3,1050
31483,1,4800
31483,4,30900
31483,0,6000
31483,2,2100
31483,3,2100
31485,1,12000
31485,0,15000
31485,2,5250
31485,3,5250
31487,1,24000
31487,0,30000
31487,2,10500
31487,3,10500
31489,1,48000
31489,0,60000
31489,2,21000
31489,3,21000
31491,1,1200
31491,4,7200
31491,0,1500
31491,2,525
31491,3,525
31493,1,2400
31493,4,15600
31493,0,3000
31493,2,1050
31493,3,1050
31495,1,4800
31495,4,30900
31495,0,6000
31495,2,2100
31495,3,2100
31497,1,12000
31497,0,15000
31497,2,5250
31497,3,5250
31499,1,24000
31499,0,30000
31499,2,10500
31499,3,10500
31501,1,48000
31501,0,60000
31501,2,21000
31501,3,21000
31503,1,1200
31503,4,7200
31503,0,1500
31503,2,525
31503,3,525
31505,1,2400
31505,4,15600
31505,0,3000
31505,2,1050
31505,3,1050
31507,1,4800
31507,4,30900
31507,0,6000
31507,2,2100
31507,3,2100
31509,1,12000
31509,0,15000
31509,2,5250
31509,3,5250
31511,1,24000
31511,0,30000
31511,2,10500
31511,3,10500
31513,1,48000
31513,0,60000
31513,2,21000
31513,3,21000
31515,1,1200
31515,4,7200
31515,0,1500
31515,2,525
31515,3,525
31517,1,2400
31517,4,15600
31517,0,3000
31517,2,1050
31517,3,1050
31519,1,4800
31519,4,30900
31519,0,6000
31519,2,2100
31519,3,2100
31521,1,12000
31521,0,15000
31521,2,5250
31521,3,5250
31523,1,24000
31523,0,30000
31523,2,10500
31523,3,10500
31525,1,48000
31525,0,60000
31525,2,21000
31525,3,21000
31527,1,1200
31527,4,7200
31527,0,1500
31527,2,525
31527,3,525
31529,1,2400
31529,4,15600
31529,0,3000
31529,2,1050
31529,3,1050
31531,1,4800
31531,4,30900
31531,0,6000
31531,2,2100
31531,3,2100
31533,1,12000
31533,0,15000
31533,2,5250
31533,3,5250
31535,1,24000
31535,0,30000
31535,2,10500
31535,3,10500
31537,1,48000
31537,0,60000
31537,2,21000
31537,3,21000
31539,1,1200
31539,4,7200
31539,0,1500
31539,2,525
31539,3,525
31541,1,2400
31541,4,15600
31541,0,3000
31541,2,1050
31541,3,1050
31543,1,4800
31543,4,30900
31543,0,6000
31543,2,2100
31543,3,2100
31545,1,12000
31545,0,15000
31545,2,5250
31545,3,5250
31547,1,24000
31547,0,30000
31547,2,10500
31547,3,10500
31549,1,48000
31549,0,60000
31549,2,21000
31549,3,21000
31551,1,1200
31551,4,7200
31551,0,1500
31551,2,525
31551,3,525
31553,1,2400
31553,4,15600
31553,0,3000
31553,2,1050
31553,3,1050
31555,1,4800
31555,4,30900
31555,0,6000
31555,2,2100
31555,3,2100
31557,1,12000
31557,0,15000
31557,2,5250
31557,3,5250
31559,1,24000
31559,0,30000
31559,2,10500
31559,3,10500
31561,1,48000
31561,0,60000
31561,2,21000
31561,3,21000
31563,1,1200
31563,4,7200
31563,0,1500
31563,2,525
31563,3,525
31565,1,2400
31565,4,15600
31565,0,3000
31565,2,1050
31565,3,1050
31567,1,4800
31567,4,30900
31567,0,6000
