typeID,name
27224,Zainou 'Gypsy' Target Painting TG-903
27225,Zainou 'Gypsy' Electronic Warfare EW-905
27226,Zainou 'Gypsy' Electronic Warfare EW-901
27227,Zainou 'Gypsy' Long Range Targeting LT-805
27229,Zainou 'Gypsy' Long Range Targeting LT-801
27230,Zainou 'Gypsy' Propulsion Jamming PJ-805
27231,Zainou 'Gypsy' Propulsion Jamming PJ-801
27232,Zainou 'Gypsy' Sensor Linking SL-905
27233,Zainou 'Gypsy' Sensor Linking SL-901
27234,Zainou 'Gypsy' Weapon Disruption WD-905
27235,Zainou 'Gypsy' Weapon Disruption WD-901
27236,Zainou 'Gypsy' Target Painting TG-905
27237,Zainou 'Gypsy' Target Painting TG-901
27238,Eifyr and Co. 'Alchemist' Gas Harvesting GH-803
27239,Eifyr and Co. 'Alchemist' Gas Harvesting GH-805
27240,Eifyr and Co. 'Alchemist' Gas Harvesting GH-801
27243,Zainou 'Snapshot' Defender Missiles DM-805
27244,Zainou 'Snapshot' Defender Missiles DM-801
27245,Zainou 'Snapshot' Heavy Assault Missiles AM-705
27246,Zainou 'Snapshot' Heavy Assault Missiles AM-701
27247,Zainou 'Snapshot' Auto-Targeting Explosion Radius FR-1005
27249,Zainou 'Snapshot' Auto-Targeting Explosion Radius FR-1001
27250,Zainou 'Snapshot' Heavy Missiles HM-705
27251,Zainou 'Snapshot' Heavy Missiles HM-701
27252,Zainou 'Snapshot' Light Missiles LM-905
27253,Zainou 'Snapshot' Light Missiles LM-901
27254,Zainou 'Snapshot' Rockets RD-905
27255,Zainou 'Snapshot' Rockets RD-901
27256,Zainou 'Snapshot' Torpedoes TD-605
27257,Zainou 'Snapshot' Torpedoes TD-601
27258,Zainou 'Snapshot' Cruise Missiles CM-605
27259,Zainou 'Snapshot' Cruise Missiles CM-601
27260,Poteque 'Prospector' Environmental Analysis EY-1005
27274,Villard Wheel
27276,Black Box
27294,Christer Fuglesang's Medal
27313,Guristas Inferno Rocket
27315,Caldari Navy Inferno Rocket
27317,Dread Guristas Inferno Rocket
27319,Guristas Mjolnir Rocket
27321,Caldari Navy Mjolnir Rocket
27323,Dread Guristas Mjolnir Rocket
27325,Guristas Nova Rocket
27327,Caldari Navy Nova Rocket
27329,Dread Guristas Nova Rocket
27331,Guristas Scourge Rocket
27333,Caldari Navy Scourge Rocket
27335,Dread Guristas Scourge Rocket
27337,Guristas Mjolnir Torpedo
27339,Caldari Navy Mjolnir Torpedo
27341,Dread Guristas Mjolnir Torpedo
27343,Guristas Scourge Torpedo
27345,Caldari Navy Scourge Torpedo
27347,Dread Guristas Scourge Torpedo
27349,Guristas Inferno Torpedo
27351,Caldari Navy Inferno Torpedo
27353,Guristas Scourge Light Missile
27355,Dread Guristas Inferno Torpedo
27357,Guristas Nova Torpedo
27359,Caldari Navy Nova Torpedo
27361,Caldari Navy Scourge Light Missile
27363,Dread Guristas Nova Torpedo
27365,Dread Guristas Scourge Light Missile
27367,Guristas Inferno Light Missile
27369,Dread Guristas Inferno Light Missile
27371,Caldari Navy Inferno Light Missile
27373,Guristas Mjolnir Cruise Missile
27375,Dread Guristas Nova Light Missile
27377,Caldari Navy Mjolnir Cruise Missile
27379,Guristas Nova Light Missile
27381,Caldari Navy Nova Light Missile
27383,Guristas Mjolnir Light Missile
27385,Dread Guristas Mjolnir Light Missile
27387,Caldari Navy Mjolnir Light Missile
27389,Dread Guristas Mjolnir Cruise Missile
27391,Guristas Scourge Cruise Missile
27393,Guristas Nova Heavy Assault Missile
27395,Caldari Navy Scourge Cruise Missile
27397,Dread Guristas Nova Heavy Assault Missile
27399,Dread Guristas Scourge Cruise Missile
27401,Caldari Navy Nova Heavy Assault Missile
27403,Guristas Inferno Heavy Assault Missile
27405,Caldari Navy Inferno Heavy Assault Missile
27407,Dread Guristas Inferno Heavy Assault Missile
27409,Guristas Inferno Cruise Missile
27411,Guristas Scourge Heavy Assault Missile
27413,Caldari Navy Scourge Heavy Assault Missile
27415,Dread Guristas Scourge Heavy Assault Missile
27417,Guristas Mjolnir Heavy Assault Missile
27419,Caldari Navy Mjolnir Heavy Assault Missile
27421,Dread Guristas Mjolnir Heavy Assault Missile
27423,Caldari Navy Inferno Cruise Missile
27425,Dread Guristas Inferno Cruise Missile
27427,Guristas Nova Cruise Missile
27429,Caldari Navy Nova Cruise Missile
27431,Dread Guristas Nova Cruise Missile
27433,Guristas Mjolnir Heavy Missile
27435,Caldari Navy Mjolnir Heavy Missile
27437,Dread Guristas Mjolnir Heavy Missile
27439,Guristas Scourge Heavy Missile
27441,Caldari Navy Scourge Heavy Missile
27443,Dread Guristas Scourge Heavy Missile
27445,Guristas Inferno Heavy Missile
27447,Caldari Navy Inferno Heavy Missile
27449,Dread Guristas Inferno Heavy Missile
27451,Guristas Nova Heavy Missile
27453,Caldari Navy Nova Heavy Missile
27455,Dread Guristas Nova Heavy Missile
27459,Imperial Navy Mjolnir Auto-Targeting Cruise Missile I
27465,Caldari Navy Scourge Auto-Targeting Cruise Missile I
27471,Federation Navy Inferno Auto-Targeting Cruise Missile I
27477,Republic Fleet Nova Auto-Targeting Cruise Missile I
27483,Imperial Navy Mjolnir Auto-Targeting Heavy Missile I
27489,Caldari Navy Scourge Auto-Targeting Heavy Missile I
27495,Federation Navy Inferno Auto-Targeting Heavy Missile I
27501,Republic Fleet Nova Auto-Targeting Heavy Missile I
27507,Imperial Navy Mjolnir Auto-Targeting Light Missile I
27513,Caldari Navy Scourge Auto-Targeting Light Missile I
27519,Federation Navy Inferno Auto-Targeting Light Missile I
27525,Republic Fleet Nova Auto-Targeting Light Missile I
27530,Blood Control Tower
27532,Dark Blood Control Tower
27533,Guristas Control Tower
27535,Dread Guristas Control Tower
27536,Serpentis Control Tower
27538,Shadow Control Tower
27539,Angel Control Tower
27540,Domination Control Tower
27542,Serpentis Large Blaster Battery
27544,Shadow Large Blaster Battery
27545,Serpentis Large Railgun Battery
27547,Shadow Large Railgun Battery
27548,Blood Large Pulse Laser Battery
27550,Dark Blood Large Pulse Laser Battery
27551,Blood Large Beam Laser Battery
27553,Dark Blood Large Beam Laser Battery
27554,Angel Large AutoCannon Battery
27556,Domination Large AutoCannon Battery
27557,Angel Large Artillery Battery
27559,Domination Large Artillery Battery
27560,Guristas XL Torpedo Battery
27562,Dread Guristas XL Torpedo Battery
27563,Serpentis Warp Disruption Battery
27565,Shadow Warp Disruption Battery
27567,Serpentis Warp Scrambling Battery
27569,Shadow Warp Scrambling Battery
27570,Angel Stasis Webification Battery
27573,Domination Stasis Webification Battery
27574,Guristas Ion Field Projection Battery
27576,Dread Guristas Ion Field Projection Battery
27577,Guristas Phase Inversion Battery
27579,Dread Guristas Phase Inversion Battery
27580,Guristas Spatial Destabilization Battery
27582,Dread Guristas Spatial Destabilization Battery
27583,Guristas White Noise Generation Battery
27585,Dread Guristas White Noise Generation Battery
27589,Blood Control Tower Medium
27591,Dark Blood Control Tower Medium
27592,Blood Control Tower Small
27594,Dark Blood Control Tower Small
27595,Guristas Control Tower Medium
27597,Dread Guristas Control Tower Medium
27598,Guristas Control Tower Small
27600,Dread Guristas Control Tower Small
27601,Serpentis Control Tower Medium
27603,Shadow Control Tower Medium
27604,Serpentis Control Tower Small
27606,Shadow Control Tower Small
27607,Angel Control Tower Medium
27609,Domination Control Tower Medium
27610,Angel Control Tower Small
27612,Domination Control Tower Small
27613,Serpentis Medium Blaster Battery
27615,Shadow Medium Blaster Battery
27616,Serpentis Medium Railgun Battery
27618,Shadow Medium Railgun Battery
27619,Serpentis Small Blaster Battery
27621,Shadow Small Blaster Battery
27622,Serpentis Small Railgun Battery
27624,Shadow Small Railgun Battery
27625,Blood Medium Beam Laser Battery
27627,Dark Blood Medium Beam Laser Battery
27628,Blood Medium Pulse Laser Battery
27630,Dark Blood Medium Pulse Laser Battery
27631,Blood Small Beam Laser Battery
27633,Dark Blood Small Beam Laser Battery
27634,Blood Small Pulse Laser Battery
27636,Dark Blood Small Pulse Laser Battery
27638,Guristas Cruise Missile Battery
27640,Dread Guristas Cruise Missile Battery
27641,Guristas Torpedo Battery
27643,Dread Guristas Torpedo Battery
27644,Angel Medium Artillery Battery
27646,Domination Medium Artillery Battery
27647,Angel Medium AutoCannon Battery
27649,Domination Medium AutoCannon Battery
27650,Angel Small Artillery Battery
27652,Domination Small Artillery Battery
27653,Angel Small AutoCannon Battery
27655,Domination Small AutoCannon Battery
27672,Energy Neutralizing Battery
27673,Cynosural Generator Array
27674,Cynosural System Jammer
27675,System Scanning Array
27678,ECM Jammer Burst Projector
27766,Sansha Large Beam Laser Battery
27767,Sansha Large Pulse Laser Battery
27768,Sansha Medium Beam Laser Battery
27769,Sansha Medium Pulse Laser Battery
27770,Sansha Small Beam Laser Battery
27771,Sansha Small Pulse Laser Battery
27772,True Sansha Large Beam Laser Battery
27773,True Sansha Large Pulse Laser Battery
27774,True Sansha Medium Beam Laser Battery
27775,True Sansha Medium Pulse Laser Battery
27776,True Sansha Small Beam Laser Battery
27777,True Sansha Small Pulse Laser Battery
27778,Serpentis Sensor Dampening Battery
27779,Shadow Sensor Dampening Battery
27780,Sansha Control Tower
27782,Sansha Control Tower Medium
27784,Sansha Control Tower Small
27786,True Sansha Control Tower
27788,True Sansha Control Tower Medium
27790,True Sansha Control Tower Small
27803,Massive Sealed Cargo Containers
27855,Sansha Energy Neutralizing Battery
27856,True Sansha Energy Neutralizing Battery
27857,Blood Energy Neutralizing Battery
27858,Dark Blood Energy Neutralizing Battery
27897,Jump Bridge
27902,Remote Hull Repair Systems
27904,Large Remote Hull Repairer I
27906,Tactical Logistics Reconfiguration
27911,Burst Projector Operation
27912,Concussion Bomb
27914,Bomb Launcher I
27916,Scorch Bomb
27918,Shrapnel Bomb
27920,Electron Bomb
27922,Lockbreaker Bomb
27924,Void Bomb
27930,Medium Remote Hull Repairer I
27932,Small Remote Hull Repairer I
27934,Capital Remote Hull Repairer I
27936,Capital Remote Hull Repair Systems
27939,Gallente Basic Outpost Factory Platform
27941,Minmatar Basic Outpost Factory Platform
27951,Triage Module I
27967,Gallente Outpost Factory Platform
27969,Gallente Advanced Outpost Factory Platform
27971,Minmatar Outpost Factory Platform
27973,Minmatar Advanced Outpost Factory Platform
27975,Gallente Outpost Plant Platform
27977,Gallente Advanced Outpost Plant Platform
27979,Minmatar Outpost Plant Platform
27981,Minmatar Advanced Outpost Plant Platform
27983,Gallente Basic Outpost Plant Platform
27985,Minmatar Basic Outpost Plant Platform
28005,Gallente Basic Outpost Laboratory Platform
28007,Gallente Outpost Laboratory Platform
28009,Gallente Advanced Outpost Laboratory Platform
28011,Minmatar Basic Outpost Laboratory Platform
28013,Minmatar Outpost Laboratory Platform
28015,Minmatar Advanced Outpost Laboratory Platform
28029,Gallente Basic Outpost Refinery Platform
28031,Gallente Outpost Refinery Platform
28033,Gallente Advanced Outpost Refinery Platform
28035,Minmatar Basic Outpost Refinery Platform
28037,Minmatar Outpost Refinery Platform
28039,Minmatar Advanced Outpost Refinery Platform
28053,Gallente Basic Outpost Office Platform
28055,Gallente Outpost Office Platform
28057,Gallente Advanced Outpost Office Platform
28059,Minmatar Basic Outpost Office Platform
28061,Minmatar Outpost Office Platform
28063,Minmatar Advanced Outpost Office Platform
28073,Bomb Deployment
28076,Amarr Advanced Outpost Factory
28077,Amarr Advanced Outpost Plant
28078,Amarr Advanced Outpost Laboratory
28079,Amarr Advanced Outpost Office
28080,Amarr Advanced Outpost Refinery
28081,Amarr Basic Outpost Factory
28082,Amarr Basic Outpost Plant
28083,Amarr Basic Outpost Laboratory
28084,Amarr Basic Outpost Office
28085,Amarr Basic Outpost Refinery
28086,Amarr Outpost Factory
28087,Amarr Outpost Plant
28088,Amarr Outpost Laboratory
28089,Amarr Outpost Office
28090,Amarr Outpost Refinery
28091,Caldari Advanced Outpost Factory
28092,Caldari Advanced Outpost Laboratory
28093,Caldari Advanced Outpost Research Facility
28094,Caldari Advanced Outpost Office
28095,Caldari Advanced Outpost Refinery
28096,Caldari Basic Outpost Factory
28097,Caldari Basic Outpost Laboratory
28098,Caldari Basic Outpost Research Facility
28099,Caldari Basic Outpost Office
28100,Caldari Basic Outpost Refinery
28101,Caldari Outpost Factory
28102,Caldari Outpost Laboratory
28103,Caldari Outpost Research Facility
28104,Caldari Outpost Office
28105,Caldari Outpost Refinery
28106,Gallente Advanced Outpost Factory
28107,Gallente Advanced Outpost Plant
28108,Gallente Advanced Outpost Laboratory
28109,Gallente Advanced Outpost Office
28110,Gallente Advanced Outpost Refinery
28111,Gallente Basic Outpost Factory
28112,Gallente Basic Outpost Plant
28113,Gallente Basic Outpost Laboratory
28114,Gallente Basic Outpost Office
28115,Gallente Basic Outpost Refinery
28116,Gallente Outpost Factory
28117,Gallente Outpost Plant
28118,Gallente Outpost Laboratory
28119,Gallente Outpost Office
28120,Gallente Outpost Refinery
28121,Minmatar Advanced Outpost Factory
28122,Minmatar Advanced Outpost Plant
28123,Minmatar Advanced Outpost Laboratory
28124,Minmatar Advanced Outpost Office
28125,Minmatar Advanced Outpost Refinery
28126,Minmatar Basic Outpost Factory
28127,Minmatar Basic Outpost Plant
28128,Minmatar Basic Outpost Laboratory
28129,Minmatar Basic Outpost Office
28130,Minmatar Basic Outpost Refinery
28131,Minmatar Outpost Factory
28132,Minmatar Outpost Plant
28133,Minmatar Outpost Laboratory
28134,Minmatar Outpost Office
28135,Minmatar Outpost Refinery
28137,Citizens
28164,Thermodynamics
28183,Rank 1 Upgrade
28184,Rank 2 Upgrade
28185,Rank 3 Upgrade
28190,MicroLink Encoder/Decoder
28197,Heavy Armor Maintenance Bot II
28199,Heavy Shield Maintenance Bot II
28201,Light Armor Maintenance Bot II
28203,Light Shield Maintenance Bot II
28205,Medium Armor Maintenance Bot II
28207,Medium Shield Maintenance Bot II
28209,Warden II
28211,Garde II
28213,Curator II
28215,Bouncer II
28256,Alliance Tournament Cup
28257,Alliance Tournament Gold Medal
28260,Zbikoki's Hacker Card
28262,'Integrated' Acolyte
28264,'Augmented' Acolyte
28266,'Integrated' Berserker
28268,'Augmented' Berserker
28270,'Integrated' Hammerhead
28272,'Augmented' Hammerhead
28274,'Integrated' Hobgoblin
28276,'Augmented' Hobgoblin
28278,'Integrated' Hornet
28280,'Augmented' Hornet
28282,'Integrated' Infiltrator
28284,'Augmented' Infiltrator
28286,'Integrated' Ogre
28288,'Augmented' Ogre
28290,'Integrated' Praetor
28292,'Augmented' Praetor
28294,'Integrated' Valkyrie
28296,'Augmented' Valkyrie
28298,'Integrated' Vespa
28300,'Augmented' Vespa
28302,'Integrated' Warrior
28304,'Augmented' Warrior
28306,'Integrated' Wasp
28308,'Augmented' Wasp
28320,Basic Freedom Program 
28324,Republic Fleet Carbonized Lead L
28326,Republic Fleet Carbonized Lead M
28328,Republic Fleet Carbonized Lead S
28330,Republic Fleet Carbonized Lead XL
28332,Republic Fleet Depleted Uranium L
28334,Republic Fleet Depleted Uranium M
28336,Republic Fleet Depleted Uranium S
28338,Republic Fleet Depleted Uranium XL
28351,Design Laboratory
28352,Rorqual
28359,Alliance Tournament Silver Medal
28360,Alliance Tournament Bronze Medal
28361,Drone Synaptic Relay Wiring
28362,Drone Capillary Fluid
28363,Drone Cerebral Fragment
28364,Drone Tactical Limb
28365,Drone Epidermal Shielding Chunk
28366,Drone Coronary Unit
28367,Compressed Arkonor
28374,Capital Industrial Ships
28375,Republic Fleet Heavy Assault Missile Launcher
28377,Caldari Navy Heavy Assault Missile Launcher
28379,Domination Heavy Assault Missile Launcher
28381,Dread Guristas Heavy Assault Missile Launcher
28383,True Sansha Heavy Assault Missile Launcher
28385,Compressed Crimson Arkonor
28387,Compressed Prime Arkonor
28388,Compressed Bistot
28389,Compressed Monoclinic Bistot
28390,Compressed Triclinic Bistot
28391,Compressed Crokite
28392,Compressed Crystalline Crokite
28393,Compressed Sharp Crokite
28394,Compressed Dark Ochre
28395,Compressed Obsidian Ochre
28396,Compressed Onyx Ochre
28397,Compressed Gneiss
28398,Compressed Iridescent Gneiss
28399,Compressed Prismatic Gneiss
28400,Compressed Glazed Hedbergite
28401,Compressed Hedbergite
28402,Compressed Vitric Hedbergite
28403,Compressed Hemorphite
28404,Compressed Radiant Hemorphite
28405,Compressed Vivid Hemorphite
28406,Compressed Jaspet
28407,Compressed Pristine Jaspet
28408,Compressed Pure Jaspet
28409,Compressed Fiery Kernite
28410,Compressed Kernite
28411,Compressed Luminous Kernite
28412,Compressed Magma Mercoxit
28413,Compressed Mercoxit
28414,Compressed Vitreous Mercoxit
28415,Compressed Golden Omber
28416,Compressed Omber
28417,Compressed Silvery Omber
28418,Compressed Bright Spodumain
